index,reward,V_reward,attitude_penalty,wm_penalty,beta_penalty,action_sum_penalty,action_penalty,steps
3237,1015.9965637316827,-118.73664631271495,-29.802809198878617,-714.9346982134779,-123.47153477056257,-450.1148913133255,-347.1308543557557,2000
3238,-100.39296927259127,-211.5928931203116,-10.765924869172874,-837.2396819092502,-411.9062158293768,-126.43090871896294,-461.7717827176523,2000
3239,-183.11641813002822,-458.19475306194664,-19.111835771447364,-755.9706055684499,-267.2073084453988,-308.9031216294398,-381.54884383751215,2000
3240,75.00048040406479,-448.16920642911947,-53.55545083602026,-717.0447750781566,-124.72210489169547,-274.05030108958937,-389.2916550936942,2000
3241,621.7981612009523,-211.757010263781,-27.750445145415668,-846.3216348206428,-160.72502005626768,-447.84704785028407,-386.58723971202045,2000
3242,507.546013297963,-331.3794672475526,-14.302712680369641,-684.6915702366648,-122.086123379843,-388.65550358688427,-341.1193511707558,2000
3243,257.4456145974067,-61.476621665107835,-15.597088053593515,-888.0476471129332,-431.3160318357067,-161.2252133079792,-452.21178426853265,2000
3244,-3834.2249255210627,-1200.3659846715068,-321.2856663843871,-1362.3085141238907,-852.6308605672516,-71.54525085413061,-516.2525504946848,2000
3245,425.22058412493175,-322.78450738097587,-30.56892614920919,-665.7630868727114,-147.14974312335644,-395.39289943358483,-365.60364741765085,2000
3246,-449.1782736877278,-728.1519583193834,-20.72303528877731,-729.7155535702049,-76.83372796548767,-378.95895600630394,-348.9356614837944,2000
3247,523.2718995769402,-231.27500652617343,-21.150263395593647,-722.8329571017931,-145.3274880264845,-304.5127049534298,-356.5321132372711,2000
3248,340.33550353114543,-185.08187862651124,-23.115690768491227,-851.5927988156403,-251.25335242258166,-276.0094436206827,-375.0906591945058,2000
3249,401.1576337027999,-246.93801470866325,-37.6293295485472,-695.1982262855505,-148.48779508121575,-382.3190083557255,-374.80728622276206,2000
3250,-732.9734205314062,-459.22890125163235,-47.07305291583363,-843.147050671636,-426.36866148004714,-75.70749518621415,-438.9533130156037,2000
3251,299.60295330047904,-407.1047412861457,-29.209899696131973,-637.0117160048087,-88.99338117274054,-357.19029208353976,-353.50551739902676,2000
3252,184.30776500575618,-307.6323878585108,-31.774889560898927,-737.109012668771,-159.3357232016944,-415.257006258108,-403.31547931388474,2000
3253,157.71151592559679,-254.49359257596169,-23.5677703062554,-750.3003996225892,-262.9366598788435,-310.9412108170233,-406.3427400788604,2000
3254,222.38453515241636,-331.6034727320533,-40.72356780983198,-751.4085218052521,-152.0013268739662,-430.2374890884355,-381.86854183693174,2000
3255,292.8695003016528,-492.96093100819473,-39.86092552771052,-610.0911325531424,-70.99561881089438,-383.61639057816404,-351.5657913900936,2000
3256,844.181126118457,-26.21365103512407,-20.86736372728167,-875.3892710014392,-148.27701424713717,-243.70039219575463,-390.086430490616,2000
3257,-491.9056343772404,-420.0833737692872,-25.414733324396426,-805.1920504195097,-230.07768931219374,-204.44766588726287,-402.345095000901,2000
3258,-52.38806327414337,-176.08355143877208,-24.006720888053263,-814.5663205081595,-464.04539598728314,-314.9671753682244,-435.31184733252894,2000
3259,162.0528016545033,28.953825554354367,-25.274519399524483,-951.1155765513937,-386.20144278802303,-198.09193760856823,-456.384689278137,2000
3260,129.56286254606752,-358.1502305431891,-15.947045154591947,-652.235811953677,-145.1571891956214,-271.8244688019947,-337.6601924969148,2000
3261,678.6683865711725,43.753237217774895,-23.140190658712633,-881.7773659924608,-217.81454160086344,-454.60760135943593,-398.38972969526276,2000
3262,467.7465491196724,-94.75813944593574,-13.916097865076784,-907.9707938039597,-311.2404741975094,-392.6340198642113,-407.5884693254427,2000
3263,-288.74369448111804,-374.8549324247256,-22.07948230509305,-826.0564401629128,-247.0221655018906,-263.28122490125173,-380.46544962313885,2000
3264,-15.332105974549444,-410.1786282338964,-30.778256603030325,-746.6280686753529,-150.2572033977484,-330.5470514081668,-374.63899273957304,2000
3265,875.2683610871364,-0.7722797108870022,-21.985114213133173,-887.5129323847198,-193.99926239968048,-405.4165907988014,-366.3559628232601,2000
3266,-25.502294623015768,-88.58795982073417,-26.98766905957731,-860.7682792421049,-458.9843063689994,-235.44858679286344,-477.44526532214695,2000
3267,425.51754305986873,-399.08033371121286,-22.6904326457021,-747.4000737927039,-171.74479865146404,-403.24646931335593,-399.6766233894543,2000
3268,312.30600175967044,-244.3468631197048,-28.224547155069306,-725.8950981673066,-141.94654366516895,-328.5741612356749,-379.72408333465955,2000
3269,571.1534655401972,-197.24454284265533,-19.12368046532643,-720.0562329291517,-120.76437613060372,-420.42503061997684,-378.7073267545394,2000
3270,-315.91667578065204,-511.26414414196205,-46.21830175298836,-817.4218544556799,-196.41436879775466,-183.2541775153603,-417.7370943432174,2000
3271,-191.1541576572216,-521.7198884447239,-23.195932760408333,-814.7440081361601,-106.70133545439214,-284.95867441531226,-360.85708457090357,2000
3272,331.8214956827436,-290.03939587466596,-16.564179567267256,-736.1091099791969,-166.00966933174735,-228.62755297853911,-363.3478524163624,2000
3273,703.899980289528,-53.950552605337435,-26.230086840799977,-815.730165900312,-217.9963198587183,-459.7584250557859,-384.9858907472577,2000
3274,-250.02378786068098,-276.0513437704883,-32.52927249364874,-917.8524964639539,-476.9403768968698,-197.21071823231352,-438.72328535053373,2000
3275,313.21690488549564,-198.33690039345854,-20.494546113000926,-838.749542411964,-229.43181140318055,-425.598886211326,-368.26681975600997,2000
3276,519.8264607675518,-162.7490017595496,-35.33267825849011,-787.1370678722698,-169.1748980572252,-363.05236505672434,-384.22722311942044,2000
3277,541.8604728411028,-169.0681828854564,-33.44866375397554,-741.654670154804,-183.01803283895023,-452.6323263522496,-388.39589534050924,2000
3278,-373.43235502882237,-312.5879684885179,-18.51408616722809,-841.8519295647894,-463.90691150528045,-158.0283267414368,-452.6416021381294,2000
3279,740.6267679733244,-172.4544000956049,-17.877637123274503,-676.6790936100515,-149.44017841390414,-326.07952372620935,-353.8789424555446,2000
3280,617.9973991620631,41.08595324719658,-19.560510464223565,-957.6985255681827,-224.35517791211828,-285.9804975912195,-439.11578774763444,2000
3281,403.6471878408372,-27.722564454223317,-14.32373752010414,-929.9513651952194,-348.7919272817903,-221.8104828739549,-424.2568200366815,2000
3282,550.9703636347492,-195.24891959021966,-39.30036581062889,-815.5270874214102,-190.42818379932137,-311.22750367119465,-378.9430586930503,2000
3283,-361.4548686195362,-415.5513265772185,-38.681124304124836,-810.3325260422005,-391.7472231628337,-208.46829564650116,-407.28076032228233,2000
3284,360.89628407443234,-240.08227125603395,-22.238199886498872,-777.729315482558,-220.83499086565573,-393.32000948550944,-357.6396870526201,2000
3285,237.64547959983148,-231.7329952160844,-23.125674444066423,-797.8183603696149,-234.21734251923394,-369.9317602076804,-386.4517582039557,2000
3286,243.00887764160726,-155.75320892618586,-28.311756427000244,-835.2507791772038,-375.45630634144203,-244.4033004894533,-417.5860744816062,2000
3287,533.499427982899,-75.782155618118,-29.85139776187527,-860.4400334508078,-235.5565049634984,-373.2788008864981,-378.3136490454215,2000
3288,443.47018646363966,-31.795052046470584,-36.36947538471476,-903.0247708902057,-265.8781719125603,-404.18098112243047,-399.64053318104635,2000
3289,523.1594008663063,-79.4872569591937,-24.552809287957267,-883.869845257384,-286.17585009534577,-392.06178778022496,-397.36899491348106,2000
3290,-72.59088855903812,-252.97397932603891,-33.85812070647594,-881.2466767187459,-259.3859080323152,-238.01439811120218,-419.7338747675747,2000
3291,-253.3817585835246,-301.11599711698176,-27.473669294054996,-1017.4898529944951,-487.53172360225244,-226.20384386528607,-476.4365852693941,2000
3292,-792.944912205924,-408.4884479097096,-22.87166173821421,-975.1822472173176,-587.0447191717443,-52.170573098257606,-490.89731072665785,2000
3293,-38.647791213998474,-373.67842078307376,-26.94516852177109,-803.3170582731184,-172.35869863549885,-362.173144208777,-361.4051284464462,2000
3294,214.13530341374076,-276.58451599614307,-20.036953830819265,-738.7912553870755,-151.4512343439912,-266.70503621844796,-355.3021022306424,2000
3295,-99.5239923432242,-148.22257101426896,-23.181815113459347,-982.6041458158918,-499.3682485956569,-163.97818168264027,-448.1108568496009,2000
3296,575.1725840110438,64.05431917697027,-37.884145744568045,-983.2644114341966,-199.96276567420793,-343.76370349394756,-400.76972986120626,2000
3297,-121.35581190699689,-300.487571253082,-27.83975273797064,-772.5606412770285,-285.29173247192637,-260.1238931941854,-415.40394861514466,2000
3298,11.480082487803196,-134.8629500873164,-30.70493501444022,-852.6974627019526,-337.70641690869274,-104.69144613679246,-436.37674529504363,2000
3299,630.7870833606147,-87.9149000500919,-25.882808090415182,-778.9457842089673,-208.37009267454582,-438.55731330399317,-393.64609951931556,2000
3300,234.20319860185964,4.762826995988094,-38.81678226077231,-989.9933725583618,-410.9484526647273,-301.34229761901247,-436.6972100925932,2000
3301,81.35209294640623,-379.8585865720537,-34.11265026192389,-735.3895735206141,-127.78583476134595,-284.75261733687125,-355.6202121185796,2000
3302,64.27390690237957,-228.80400260437455,-34.047513155804864,-847.0614481542459,-368.82961857893247,-371.0673359907644,-413.1919525292252,2000
3303,143.39486730795994,-329.4486627984895,-40.641042037490415,-715.0183623633714,-144.83269391654306,-343.4639607336932,-391.6270104284096,2000
3304,-103.23872870122057,-298.2914192966428,-23.607259578890698,-809.6546625873885,-310.94477199769136,-174.22887870080388,-427.636796483174,2000
3305,-349.8702567109467,-231.41407910121097,-31.25083974999946,-917.6312999982877,-469.27387946954366,-99.81940471443916,-457.26016656360764,2000
3306,-660.5982241975855,-402.0207042071318,-40.69259327420281,-976.3909986266473,-532.4232848028452,-204.19841211812025,-487.48283929610744,2000
3307,-244.22109122998805,102.60172280569385,-22.667670602869613,-1030.0541501798357,-775.1676059905736,-78.40814026415737,-539.3075193644211,2000
3308,-1200.5829746846819,-759.5761504143569,-41.547694881404,-908.6381344192657,-408.03039246154606,-172.28053634083173,-445.9344949600293,2000
3309,180.4474771361701,-293.9265104775132,-22.29931615600352,-750.8860416170329,-158.47071675644116,-456.02915356940406,-354.67136400136224,2000
3310,-150.9472288391917,-216.70690435968808,-21.569365075864756,-853.984877799733,-352.5537781043222,-187.84622039306652,-425.3233719964022,2000
3311,200.2734693991893,158.8123120493338,-37.06625193449761,-983.0514867368356,-492.554933587796,-118.6109262477319,-507.2723328323538,2000
3312,191.7215733364194,221.4987673052649,-26.396182326709184,-986.0742523351133,-532.9064621566858,-233.28466426018431,-488.4411560953471,2000
3313,300.68257988230073,112.36303239364722,-24.94302592824977,-969.0681533743895,-421.37444660960836,-152.1316148630826,-473.87182774804046,2000
3314,-48.974165981629646,-221.75455863850308,-25.52640568191941,-892.9773764829778,-332.4865774381234,-353.92880042370626,-383.25142229755085,2000
3315,-1025.052182531982,-576.0966328744307,-31.41996606377953,-837.8728636579173,-557.82910457882,-119.9568361879102,-480.5907831983207,2000
3316,60.61395889064283,-408.5303666805673,-11.921997455080513,-678.7367684479595,-150.1132989711503,-345.2605606525017,-373.10741153549696,2000
3317,300.26317157812565,-217.1847427998271,-32.34243186666185,-758.5585014951743,-176.33008691094184,-198.04823188065657,-372.45296403010803,2000
3318,573.4539247991718,-48.160315207118025,-32.533020736416866,-910.8022105025124,-228.55973159068031,-362.4966922368146,-371.66785464269515,2000
3319,-166.04432330652273,-347.5503048380928,-20.555300635626516,-805.2579373844284,-261.7942414307938,-371.8601667112524,-398.85200591162305,2000
3320,213.34056170797936,-208.57884475917538,-29.71471851409054,-822.9738485265752,-179.2172302001953,-221.09955649416352,-376.7691332738936,2000
3321,-158.5217581916427,-380.85781678169104,-35.918675960871155,-788.3653274212401,-260.80505254977453,-435.8650334233332,-381.4536066090783,2000
3322,-733.7350323937416,-404.99526273587605,-19.991849469654483,-910.9683475146057,-579.458189340629,-140.57451652878692,-465.24144115323645,2000
3323,34.08089016075903,-391.0026568963343,-17.91758241464755,-729.4841774676014,-139.12695256033342,-480.9965872061842,-327.755509201604,2000
3324,72.36259921986178,-440.00428621363983,-27.503034914335508,-783.1658846459253,-138.65860409501056,-399.858115678542,-367.90537623177215,2000
3325,-8.636386697581695,-367.7613587654031,-25.187397259285543,-789.4591339746789,-173.16264480139077,-231.10924213426276,-425.8636941815675,2000
3326,474.49970305405634,-228.5476179161869,-29.25905629560374,-803.2219794407715,-173.44736475193943,-419.745236309524,-364.35328766969945,2000
3327,265.240488890271,-186.96936143252807,-11.148699759193043,-720.6974791342825,-289.24162360774466,-256.5749422425652,-399.2081910534735,2000
3328,237.15936130557154,-242.7590278746328,-32.58257197074716,-796.6425009518148,-194.17549448135827,-295.3769752045916,-373.9530810089981,2000
3329,-339.9738380770377,-340.51783377094137,-24.783929206721325,-841.1268763309735,-353.20551010685205,-127.99917034463452,-419.5359631315707,2000
3330,-25.613276564520053,-476.1079310698981,-22.05287163043385,-787.9410540861229,-139.9471413908725,-186.80687783157327,-343.79249120708437,2000
3331,-323.8359500204547,-317.89047095963866,-32.38412760695647,-870.4879755332668,-351.7843641322816,-138.0019230454321,-419.45311920835826,2000
3332,672.063297342885,-47.65359305677624,-38.41376880190794,-794.5155506744329,-215.6729540794562,-360.00496648295734,-373.6090367151924,2000
3333,577.5653401237774,-255.23681344230542,-27.867951150606466,-635.6806507577529,-150.6150936319158,-492.7730611402647,-365.62608500721257,2000
3334,-584.8059350167811,-662.7623026793722,-66.8246623378151,-826.5809886412023,-169.69114742255965,-442.9297256973446,-371.57444211653143,2000
3335,74.40048150520582,-293.1796601684099,-11.906666515767625,-722.5767727161312,-187.02244455767953,-328.1825842983493,-355.29863510271394,2000
3336,654.6807052674662,-231.66446999183614,-34.19208629921317,-669.7010569076585,-144.26473228723566,-225.28881404637733,-355.68508433545867,2000
3337,-713.5734509631232,-606.7880132646493,-28.754888963778143,-802.1595765219519,-306.7545155260057,-352.7834421875724,-377.6625529756732,2000
3338,195.3684979629062,-164.04712330091033,-20.143893273916046,-874.8368690367307,-228.46245631906012,-223.7884412632097,-388.412321563154,2000
3339,634.6089761470295,-100.88256775775336,-22.374397148767606,-858.3477093842191,-142.62413821396098,-299.20017874551326,-372.2561982240692,2000
3340,-1631.4740100974243,-1211.4231926588504,-47.41073163930587,-969.0428862559562,-568.7921414071002,-177.47906055235302,-489.16723454578613,2000
3341,202.27204429002947,-282.6110308469092,-18.174420119784553,-727.3542944613197,-201.91024923518555,-346.6578912758815,-358.5584474163017,2000
3342,165.39328447637348,-313.75303865100943,-23.415644907571615,-763.0620560496609,-193.824588261055,-475.43631810752555,-348.17476697458693,2000
