index,reward,circle_reward,radius_reward,los_reward,tangent_reward,turn_reward,altitude_reward,speed_reward,robust_margin,smooth_penalty,safety_penalty,steps
55,-25.003838295890137,-120.66412655200438,-206.26731193727733,-128.70598627056998,95.02691360867357,8.254402264410889,68.78833111112313,103.55046033455707,196.6276783762324,16.740307312149913,6.543097910030977,250
56,-26.8269246127953,-66.07556692106242,-89.17573497296324,-59.835949586996705,-48.512501746133935,40.01854354183644,-41.39499713862216,97.23108240381404,187.7162678358103,15.07576163244574,5.513149853016261,250
57,-11.394444639135052,-58.73526653694625,-80.39696914893217,-69.95557659682187,9.200836542793729,49.55577057771336,-36.36931261487372,126.46638006657442,215.25084367104566,12.749276800824596,2.500399222663616,250
58,-14.62892163311003,-115.9724643850814,-193.301122723106,-114.48310418410297,47.98547796125551,28.77012338912666,76.17396951163812,117.01123004061101,223.586908272945,13.866054902331486,8.473769939979658,250
59,1.9744051827205258,-63.60024107637273,-130.08242067402495,-85.30611778374866,126.57172664242555,64.91403996840778,51.01191936640224,89.20192625470283,228.8594766655349,14.059178234873196,6.213431023861116,250
60,-14.739366846019527,-116.87507629853023,-208.67599504217964,-126.09357289792852,117.67194767875942,-4.023960365130175,59.219020084507356,161.26547426040457,233.024894124837,17.19761384161578,2.125758102412162,250
61,-12.720310713293104,-113.06489677050314,-197.6615376706507,-120.76643682903001,96.17820486408964,28.418937229947925,66.13655345883524,140.72373937149055,218.56160191185887,14.800391677624752,6.768007170852344,250
62,-46.468045763255475,-47.72618048413579,-44.81244868129616,-55.52943750199298,-45.26621277676715,37.25499491409047,-58.57086200261415,-35.02885801348206,128.18665138907025,15.901018860310224,6.608103633567305,250
63,-108.38097982336396,-143.9590040451248,-203.6844022925884,-120.794605924678,-92.72133813284253,-19.5076192027599,-70.8103108122908,41.843840564891075,175.22765873990843,15.515092237234493,36.20442994531342,250
64,10.391628203920035,-64.2804065285507,-132.24953951622226,-84.24367248481302,118.91126941790758,68.21683995069733,70.3298025440919,94.17486115700135,240.32148426627265,17.017648439878982,1.6052111208173976,250
65,-110.17422061440986,-134.73996447461678,-191.82560209717133,-127.03069656774701,-39.74932392980402,-3.0995670066129146,-27.105053342190782,59.611852533661235,220.00063198284354,13.051485746124312,61.33910048325758,250
66,-45.11863813966019,-55.5177713482347,-21.500662264676233,-94.9626576593711,-50.41784963675299,2.8662843536498155,-15.032651102850494,-63.21442939944651,108.58539119298094,14.058839181568487,4.81348003058534,250
67,10.361833070917157,-59.864125193828,-118.34633231562023,-76.2184712643462,91.40059204059126,56.41564793848113,62.69936842164468,159.49976774183565,230.6155380327347,19.07921445969438,4.8701272439860395,250
68,-6.142999154180602,-106.43342461397943,-180.73791861536552,-107.51194674653209,54.659378529521504,20.698822130045937,77.29145607935381,153.38524824056523,228.0819598679138,16.245321368915157,4.92651901363159,250
69,-8.678141694424722,-77.44862842034485,-144.4630215671258,-91.59777291390851,97.27752571987885,59.16145180535968,31.844210092201326,79.19495091012308,235.9480838115477,15.35587653893758,4.777251227466506,250
70,-60.26433035432356,-147.46134427622803,-174.71658986314617,-156.50223218368234,-67.59324543321813,20.4646971933614,51.4112714870504,27.246647986412132,149.2036930277057,14.58476179811412,20.131594149804933,250
71,-82.82610131386396,-126.19689373900786,-192.08519460463663,-111.35289113972064,-34.14641021612681,2.092256414548248,-12.378712880656746,102.75718232972933,222.79474691850982,12.95657451107498,46.57689987576097,250
72,-16.89169213234506,-68.75365900861064,-114.23879073072882,-81.66228916360294,47.99854573936919,53.312889166511404,21.22517488598255,69.05736566408292,184.7086120824783,18.83280542803873,5.3962928626240005,250
