index,reward,los_reward,body_rate_penalty,body_accel_penalty,steps
337,886.1897836533432,1048.070994918696,-24.13401477728482,-57.18658026014623,450
338,321.2906567323723,388.44081367193036,-12.18997019727421,-28.498956789849903,260
339,53.910769932544085,68.37523853842326,-5.200341302369165,-9.908162435995152,109
340,283.96847537113234,341.4001244955428,-10.72114115232769,-24.963054476778385,227
341,395.9146916038173,481.92116436883487,-13.94041092123644,-31.635474881784095,277
342,885.7477162321569,1047.0207751334299,-28.981220092169632,-57.704184642623666,452
343,64.54488175523763,79.88072110449518,-4.015141615791089,-10.914599991463854,118
344,200.19338828529504,242.35915271448346,-7.1871878353001115,-20.564890031152252,200
345,253.38955019177763,307.7865763604652,-8.620050096762396,-20.18908305720809,180
346,800.3358602623341,947.2756282114054,-23.455693595191832,-56.368673999991884,460
347,1434.681609444768,1698.7809695403787,-38.764029435300664,-90.32033033739724,675
348,1516.963304674006,1783.8793724658117,-46.03400572816479,-91.23556398796516,670
349,918.6431141000787,1100.0730635622267,-21.250046879815656,-61.48325813465987,496
350,172.47122807657155,207.1434285962533,-5.411093368868143,-12.956184088132488,118
351,564.2876066515753,672.4147886923423,-16.928472904289148,-43.997621348736786,371
352,694.6411663986305,834.5590900126014,-23.52935544720401,-49.67771070739191,405
353,418.96249485283846,500.56792357389054,-15.864984877926565,-35.33970061319551,308
354,288.2737534480621,345.0728362081208,-11.404708190719193,-26.954523508370187,246
