index,reward,los_yaw_reward,los_pitch_reward,range_reward,range_response_reward,body_rate_reward,action_smooth_reward,terminal_event_reward,steps
742,-9215.188568870684,3000.0,-2952.2209708383684,2063.4270994009353,-1863.2686461501605,-2208.4790455604266,568.0374370313565,-9702,3000
743,-9141.956356294633,3000.0,-2952.5635168028393,1171.501752500414,-1820.1724215788088,-2268.9750105919748,797.6378894479928,-9348,3000
744,-8624.704138193001,3000.0,-2952.45397280551,1878.6147682052376,-2034.4374409429417,-2132.288864570042,714.1101960750719,-9048,3000
745,-10384.166315549024,3000.0,-2952.5929082157745,555.239610463749,-1291.8764118187698,-2323.857842029922,772.6819659254606,-10422,3000
746,-10212.251997334668,3000.0,-2952.558531068806,595.418712370405,-1445.7534046865494,-2312.687224318418,764.2722114483417,-10254,3000
747,-8942.72092052261,3000.0,-2952.5680569967453,1146.0489201007656,-1871.5374389148205,-2578.3021065274165,839.4769536246863,-9126,3000
748,-7960.863747120005,3000.0,-2952.489666972525,1564.3798714894076,-2260.1559125239232,-2605.5953526722774,958.2279029426771,-8256,3000
749,-6717.567500594903,3000.0,-2952.5689435089334,2780.1750208461453,-2538.0017093261536,-2577.915287621388,649.763480377561,-7380,3000
750,-7386.433294897939,3000.0,-2952.4857231857277,2592.3739694817473,-2397.523763228352,-2527.1252920376837,586.9450387423548,-7998,3000
751,-9969.93612361336,3000.0,-2952.587478052068,542.1617111513743,-1416.5630987697937,-2316.291991921676,752.2791390915284,-9996,3000
752,-8497.722607484673,3000.0,-2950.451022809742,2999.507692307692,-2534.467482363924,-2556.980268346649,446.32588500981933,-9228,3000
753,-8968.166375642619,3000.0,-2952.5152772783877,1892.2376144093023,-1995.9764053317144,-2318.403450655244,680.8599419930205,-9390,3000
754,-9920.728684657202,3000.0,-2952.515109717016,455.39666351290583,-1284.6334470008724,-2280.822793452917,833.0070384084909,-9930,3000
755,-10271.51504102203,3000.0,-2952.560802247911,498.63786677868154,-1417.777877042029,-2315.5512645856766,771.4509918137617,-10284,3000
756,-7824.039002389704,3000.0,-2952.375763794071,2813.2226774299083,-2539.826171813576,-2576.936973899817,597.8518700335724,-8496,3000
757,-6462.877360855298,3000.0,-2952.2961829425867,2977.2615384615333,-2733.1442314966066,-2608.855883027137,673.830747787035,-7176,3000
758,-9393.023177570423,3000.0,-2952.4839096964297,770.276586713005,-1629.5954869858786,-2323.51786739083,799.9805893539018,-9480,3000
759,-8732.022397675528,3000.0,-2952.3804072482208,1640.517160801428,-1896.792857437532,-2250.5574345888936,780.1854764365851,-9084,3000
760,-7579.46191661653,3000.0,-2952.6352567515537,1006.6636543461559,-2264.5401878949683,-2613.1878122348603,782.4460347772679,-7692,3000
761,-7563.264810114249,3000.0,-2952.3502041767965,2713.2149518161063,-2555.6368039142344,-2593.1161266074378,616.0662603043313,-8202,3000
762,-10001.228604306558,3000.0,-2952.5100916819106,601.8535904271454,-1426.0381211858637,-2146.7620097522777,920.7124910291086,-10056,3000
763,-8413.490647987644,3000.0,-2952.5986436773046,1009.5767141388078,-2148.9417990072534,-2623.136074648956,706.9162735118884,-8532,3000
764,-10402.027882250368,3000.0,-2952.4675672376447,622.2263797963062,-1520.1766365305823,-2250.515351445701,844.02581591485,-10452,3000
765,-8715.825813745188,3000.0,-2952.38956221476,2111.4747113304547,-1787.8767735436136,-2111.1112724909726,649.2003027280534,-9228,3000
766,-10189.157414859314,3000.0,-2952.561309834297,568.166757375904,-1526.5606224366504,-2330.9862722670177,834.0962131310773,-10218,3000
767,-7836.217484566832,3000.0,-2952.420774392585,1344.292195132659,-2365.3672552275757,-2259.5993245333316,734.4833910095318,-8064,3000
768,-8443.507762874051,3000.0,-2951.748793505238,2907.7971971851007,-2563.6197922802303,-1857.0428123687068,632.7823010208627,-9174,3000
769,-8656.533638455085,3000.0,-2952.2544086570247,2515.6999193365573,-2584.6064469281387,-2312.8896977353006,537.7887339356047,-9240,3000
770,-8968.028460048123,3000.0,-2952.0509651360626,2974.7076923076866,-2660.0078994697747,-1639.068236627146,494.2296772415223,-9720,3000
771,-7905.211465267667,3000.0,-2951.874139478852,2814.8618048661874,-2576.0286853123066,-2183.053776937542,625.8178094205593,-8592,3000
772,-8910.142700831333,3000.0,-2951.955136990949,2819.2944393014573,-2485.289893199947,-2274.9527801915838,621.2112669054732,-9600,3000
773,-8292.955415209626,3000.0,-2952.2201855237477,2127.764716961035,-2552.2366999592946,-2320.6429619448713,541.5128237085615,-8754,3000
774,-8493.096752513497,3000.0,-2952.1430635358934,2146.4427471044523,-2547.436495475026,-2105.6081566164985,589.8934233226728,-8970,3000
775,-8077.058084192709,3000.0,-2952.2610895616695,2553.5962179738635,-2464.325991080462,-1956.779917151588,532.2715685631399,-8694,3000
776,-11553.951267742108,3000.0,-2952.4540841460143,2216.4294461090244,-2348.414275691305,-1366.3625402666717,656.7987667894515,-12096,3000
777,-8124.926038628366,3000.0,-2952.1540792830156,2308.8586076358215,-2070.7639779386304,-2549.712522306958,558.1426845765861,-8664,3000
778,-8643.49149539464,3000.0,-2952.2140615987337,2415.4146485704177,-2175.4989663876927,-2378.5571088465986,797.8267091607543,-9222,3000
779,-6656.781392384203,3000.0,-2952.1558451033875,2967.75972149057,-2759.0270006761702,-2631.220215854,550.7897981067285,-7362,3000
780,-8641.160669305544,3000.0,-2952.0586793738835,2726.8192850297705,-2633.0120061767525,-1624.0783573016545,592.989692445052,-9318,3000
781,-7175.757440365043,3000.0,-2952.0578989294077,2898.63975845244,-2752.1901291575173,-2611.943533392786,547.275707102488,-7860,3000
782,-8008.112238089783,3000.0,-2952.0656457286877,1800.2678997703358,-2591.245405820548,-2128.193923613242,553.2760268725866,-8370,3000
783,-7113.478097307061,3000.0,-2952.196662625048,1716.4101480662655,-2605.8923384486957,-2563.330264719291,743.0169814910512,-7434,3000
784,-8611.276315635134,3000.0,-2952.133203427716,2572.522514822217,-2332.6027422537445,-1902.6822504112085,613.1278985562425,-9246,3000
785,-7451.71995658246,3000.0,-2951.995287093539,2810.8073929023894,-2712.2419542961993,-2543.3659957446657,496.4664879136637,-8112,3000
786,-8875.618406037043,3000.0,-2952.3189126992065,2495.804325215918,-2409.8758616704918,-2188.871399454701,530.6835187865572,-9468,3000
787,-8982.859345043431,3000.0,-2952.2114245762864,2744.292166603771,-2528.437125083273,-1682.3497852312387,433.75219148868547,-9666,3000
788,-8333.665262811059,3000.0,-2952.224718984637,2007.3258472809039,-1785.110962434119,-2522.9724909586535,636.3963187091964,-8796,3000
789,-9492.751441370394,3000.0,-2952.1546253417,2844.5953083321997,-2595.485713322416,-2237.4773190753067,744.7886919879566,-10188,3000
790,-8404.511396354206,3000.0,-2952.0225469515,2644.090180226745,-2385.618725731435,-2430.630025369561,519.4640750585629,-9036,3000
791,-8057.398806160309,3000.0,-2952.0527419747805,2827.57243948948,-2577.968905146902,-1701.2008000522817,558.0526819530087,-8766,3000
792,-8210.510474054912,3000.0,-2952.034363914299,2988.2769230769204,-2574.7169906381787,-1747.1210833317446,612.9886428505336,-8970,3000
793,-8439.128523017233,3000.0,-2951.9969021282373,2947.922816011955,-2796.44784473982,-1843.9681118037447,586.0388468878298,-9168,3000
794,-9197.783289904322,3000.0,-2952.2650494289187,2980.21538461538,-2688.5861656505244,-1671.2413644195965,471.8711935697447,-9948,3000
795,-9042.548128943654,3000.0,-2951.89126644348,2981.353846153842,-2566.9622448865875,-1613.9592063470345,529.9974067078622,-9804,3000
796,-9462.606300812095,3000.0,-2952.026030501332,2695.210074592016,-2208.219986151624,-1681.7082705195269,566.816583862879,-10152,3000
797,-9262.008651637158,3000.0,-2952.2454594598184,2538.425950116155,-2140.9924195635276,-1644.3267144587332,532.3103078627878,-9906,3000
798,-7521.915557335057,3000.0,-2952.1983641820552,1416.327659682923,-2531.567002640455,-2526.3970299836697,725.6486002612407,-7752,3000
799,-6963.957286372662,3000.0,-2952.274373490242,2865.4001726214397,-2618.9384492792947,-2629.903176428809,508.7444600902628,-7644,3000
800,-8876.11188520889,3000.0,-2950.9781387243434,2983.969230769227,-2802.513019081385,-1764.886797022654,503.8611204991482,-9618,3000
801,-8421.319563707762,3000.0,-2952.2199257416655,1962.1452082440444,-1905.1964266967288,-1608.7542092239407,608.3148434147978,-8898,3000
802,-7915.648862174027,3000.0,-2951.1785904609687,2467.6492115665556,-2735.416346595774,-2590.176608679397,640.6291678834008,-8466,3000
803,-6659.908619728803,3000.0,-2951.7633066331396,2026.2998399762234,-2658.69572334151,-2419.28332696689,626.6383337967876,-7080,3000
804,-8431.206911198107,3000.0,-2952.0484483502537,2028.6925780779757,-1856.0499177655468,-1721.0183295306144,623.5347995330839,-8928,3000
805,-8391.723436716235,3000.0,-2951.102405176564,1527.3361875707585,-2484.327680299486,-2592.7008142766767,732.4723600618329,-8658,3000
806,-7422.980179987132,3000.0,-2952.2662882223035,1999.8310113845362,-2396.1526697963964,-2587.2333214390337,552.8801898486879,-7842,3000
807,-7930.913537024894,3000.0,-2952.0553169547666,2031.7920004510104,-2001.1822450376865,-1625.6806458994624,633.4443074386796,-8424,3000
808,-6862.975812550303,3000.0,-2952.1048583294305,2461.480617414484,-2725.5439002293556,-2594.6072379830216,567.0434688475088,-7410,3000
809,-8822.86371450206,3000.0,-2951.1588679093834,2982.5846153846114,-2825.9326775553295,-1765.1378882576191,562.076060477139,-9564,3000
810,-8886.202956807245,3000.0,-2951.997357964625,2667.7192233756004,-2244.9164091004527,-2438.246249515329,549.5442360629063,-9534,3000
811,-8615.37191338533,3000.0,-2951.3825317384135,1522.04246835228,-2210.51735302761,-2113.871348229367,760.1403552724225,-8916,3000
812,-8744.799381999768,3000.0,-2952.140024843887,1930.6407943773754,-1888.1853134473133,-1667.6867071341117,603.9481528398521,-9210,3000
813,-7338.116233710652,3000.0,-2951.882368175927,2982.9538461538423,-2764.8690030186413,-2047.605482804322,486.8627408236634,-8070,3000
814,-7883.866270790697,3000.0,-2952.1129399807105,1916.373866231646,-1782.9471968995774,-1537.0210842117028,701.3954719380589,-8358,3000
815,-11746.186674530612,3000.0,-2952.3552992284326,957.9912244132341,-1193.8085208844388,-2039.265514335599,660.448402778409,-11928,3000
816,-8731.588090057574,3000.0,-2951.22354367173,2658.382189950809,-2675.6381003252413,-2516.4536238528513,565.878677442822,-9348,3000
817,-6778.938970470219,3000.0,-2951.8162291937338,2217.613301411051,-2767.638220611665,-2556.529547022991,616.2721752347496,-7248,3000
818,-7039.146252752515,3000.0,-2952.019811686772,2364.7111643169274,-2758.0412248510465,-2593.2033959932337,600.1561888993529,-7554,3000
819,-9262.436759076392,3000.0,-2952.0400968699523,2113.3336218197187,-1918.8050919134282,-1747.4107415481042,548.7023117557169,-9780,3000
820,-7593.538747011854,3000.0,-2952.3035556466634,1999.3682080026947,-2402.8639566439974,-2605.2283332896222,489.0767315049478,-8010,3000
821,-7996.230910063648,3000.0,-2951.5947205249895,1290.7057722370491,-2473.591241563947,-2593.564426547415,870.5804848784261,-8190,3000
822,-7967.440786854731,3000.0,-2951.638716314929,2979.3846153846107,-2484.792833367973,-1529.2097196785091,496.8242221773743,-8736,3000
823,-8972.806318810553,3000.0,-2952.2295126519543,1956.2089992147291,-1800.9474673976106,-1706.8969830058509,612.6485198736652,-9450,3000
824,-6068.652046557958,3000.0,-2951.939613094589,2448.854696328974,-2708.676690856162,-2323.0135648415535,588.8133990303346,-6624,3000
825,-6988.964112217885,3000.0,-2952.4053853718765,1963.8162070508652,-2397.520167087524,-2587.5580254951938,636.8977183963167,-7398,3000
826,-10490.27406100243,3000.0,-2952.333128112118,963.5781582420487,-1244.0867678163424,-1258.6767424902594,755.9899272774867,-10704,3000
827,-6818.928890728987,3000.0,-2951.7700814010354,2841.9515090708937,-2748.3744819867206,-2223.032765015749,501.8415032442423,-7500,3000
828,-7676.4759167621005,3000.0,-2952.037357174859,2981.907692307688,-2740.875546496134,-2145.557305278608,512.020068087958,-8406,3000
829,-8550.356696088216,3000.0,-2950.5936274056717,2987.969230769228,-2789.9056495068,-2492.3294754463413,438.53150926881574,-9264,3000
830,-6687.325667900823,3000.0,-2951.7910886587456,2943.5703770110636,-2717.0985259688164,-2314.7225980152143,445.9887363618525,-7398,3000
831,-7419.7980800190135,3000.0,-2952.0560056242903,2688.5312573847395,-2586.540811816644,-2514.719939847898,615.5541987160136,-8052,3000
832,-6298.347779977467,3000.0,-2952.3811538434306,1765.2403673621752,-2359.1117379409466,-2625.900534612791,505.9996384515182,-6642,3000
833,-7549.634951512455,3000.0,-2952.4761638752475,1718.395463431808,-2194.4818460528395,-2626.2314140510653,599.4519762814007,-7890,3000
834,-11357.27475840337,3000.0,-2951.649816079779,2966.584615384608,-2719.1740570122934,-2356.6862808407805,668.1998851812758,-12078,3000
835,-7111.75546645506,3000.0,-2952.4390255624144,2143.035699873327,-2269.485045741625,-2654.4635907856978,680.0621717264173,-7584,3000
836,-8046.491018217565,3000.0,-2952.2565796830513,1877.1484023924822,-2297.583652001152,-2614.043198019443,798.0171444446651,-8436,3000
837,-8334.882036384235,3000.0,-2952.3280290779203,1987.282975536341,-2140.7824486992176,-2624.274357174837,667.5152399391378,-8766,3000
838,-8470.320193501499,3000.0,-2952.4240149416805,1900.123030472297,-2196.5465938720145,-2633.8563181264967,578.1586821627693,-8868,3000
839,-8244.72058379116,3000.0,-2952.39962555179,1336.679931263828,-2055.6394307598634,-2633.372932131683,649.1499963572146,-8472,3000
840,-8172.962886368028,3000.0,-2952.2719048213567,1631.0242894940177,-2120.2378221103445,-2623.2301242190783,598.9912510503607,-8490,3000
841,-6307.670856852847,3000.0,-2952.4531936864983,1639.9877479015177,-2347.781307589883,-2637.139747123113,533.5278973409958,-6612,3000
842,-7133.26379150148,3000.0,-2952.3208772952403,1732.9954503477422,-2233.0152389383697,-2626.0885211667105,597.2398297439854,-7476,3000
843,-7947.605343490248,3000.0,-2952.334311283235,2016.8714386028669,-2155.533687042802,-2623.3237846575844,700.3875982580015,-8388,3000
844,-7217.1018297647415,3000.0,-2952.152681440326,2298.4908605549745,-2277.2234257835594,-2484.1971414907025,703.5620036479903,-7746,3000
845,-7423.466911382808,3000.0,-2952.372082366629,1904.6521883584826,-2256.4958739270264,-2612.8899415596293,785.4399815909529,-7824,3000
846,-8660.277578672423,3000.0,-2952.4020369799,1118.3378818055874,-1952.0973643170526,-2632.422945431378,752.2856112635724,-8826,3000
847,-5976.583638275831,3000.0,-2952.4972720153405,1805.6835626529712,-2397.0578042992515,-2633.738775544424,478.4886824842743,-6330,3000
848,-6576.018137808486,3000.0,-2952.4190145545103,1369.5674992368329,-2426.6239911480766,-2636.8229813334765,678.2353046352132,-6792,3000
849,-7824.573555583473,3000.0,-2952.318860945389,1242.20229610694,-2174.3514557546987,-2621.422688353447,699.0870161870525,-8016,3000
850,-8167.7395763062395,3000.0,-2952.4006000716868,1479.8028538535125,-2063.9693379102855,-2625.7649047088235,718.0228179057974,-8442,3000
851,-7695.333263518164,3000.0,-2952.28067712343,1842.2126976814793,-2180.6677925310855,-2623.1107527998456,582.6495257818458,-8076,3000
852,-7332.03423791886,3000.0,-2952.5739332235958,1626.2466976496748,-2370.8535056627443,-2629.5968926536248,591.2782374138712,-7632,3000
853,-6243.320719675947,3000.0,-2952.406587096579,1508.8721246282305,-2398.674013244093,-2638.8404736953835,604.2185410559965,-6504,3000
854,-8749.933606807219,3000.0,-2951.738911440154,2995.999999999999,-2796.5464550888587,-2627.86407051118,540.5097964911402,-9462,3000
855,-9425.396193676796,3000.0,-2951.2302767955243,1969.8858126982989,-2400.7697087617657,-2636.1086291324987,606.2282525970495,-9834,3000
856,-6145.070250076064,3000.0,-2952.4404526472413,1702.672939338522,-2362.8493943761796,-2632.9227181384394,497.16138724952543,-6468,3000
857,-6415.710122443371,3000.0,-2952.4045764190596,1693.9194625429454,-2369.1348848536263,-2621.0050106664185,599.6704909246534,-6738,3000
858,-6882.575496684686,3000.0,-2952.430097359353,1216.0841067972658,-2408.6115164590083,-2628.5264378785396,635.6483833155582,-7050,3000
859,-7208.431268842768,3000.0,-2952.479396977561,1308.5886963422006,-2187.72115174062,-2628.098997543553,800.0491033256646,-7422,3000
860,-5468.274926793552,3000.0,-2952.562341559831,1687.5934458957784,-2430.9350498087315,-2644.7877088759305,608.1365609138165,-5784,3000
861,-8416.292816845798,3000.0,-2952.2815730890975,1222.8181684943459,-2132.758654141154,-2614.0872596573054,683.2243540321463,-8604,3000
862,-8702.863578686307,3000.0,-2952.2332297575026,2604.8701092665005,-2657.8359654540204,-2619.4944006542805,627.1275650117747,-9300,3000
863,-8137.249544820866,3000.0,-2952.412370012419,1267.884221724022,-2028.2169360281428,-2627.4865573035495,729.5970875917662,-8346,3000
864,-15353.911830647554,3000.0,-2950.5483597657576,3000.0,-2526.428675473261,-2234.663698045463,161.79565045268362,-16092,3000
865,-15143.869311557133,3000.0,-2948.8749585056007,3000.0,-2739.367370794166,-1798.1907376095485,203.01735034725516,-15888,3000
866,-13891.47391196057,3000.0,-2947.9732458835033,3000.0,-2806.1871386495404,-905.727698379903,23.893149955619734,-14664,3000
867,-17268.238640381973,3000.0,-2950.2934401925304,3000.0,-2705.8464340642704,-2024.9820429426472,-39.73358843624462,-18000,3000
868,-17131.234700085643,3000.0,-2950.323475865141,3000.0,-2710.822555233892,-2006.3822297304625,-111.32726759769336,-17862,3000
